id,message_content,spam_status,language,timestamp
729,"**Message Search Filters.** Search results in the __'Chats'__ tab now have **extra filters** that let you **refine the list** to show items only from **private chats**, **group chats** or **channels**.

January Features
[1](https://t.me/telegram/357) • [2](https://t.me/telegram/358) • **3** • [4](https://t.me/telegram/360) • [5](https://t.me/telegram/361) • [6](https://t.me/telegram/362) • [7](https://t.me/telegram/363) • [8](https://t.me/telegram/364) • [9](https://t.me/telegram/365) • [More](https://t.me/telegram/366)","Not Spam",Unknown,"2025-02-03 12:12:51"
730,"**Reactions for Service Messages.** When someone sends you a gift or joins a group, a special **service message** appears in the conversation.

These messages now **support reactions** – so you can say thanks or welcome new members in two taps.

January Features
[1](https://t.me/telegram/357) • **2** • [3](https://t.me/telegram/359) • [4](https://t.me/telegram/360) • [5](https://t.me/telegram/361) • [6](https://t.me/telegram/362) • [7](https://t.me/telegram/363) • [8](https://t.me/telegram/364) • [9](https://t.me/telegram/365) • [More](https://t.me/telegram/366)","Not Spam",Unknown,"2025-02-03 12:12:52"
731,"**Collectible Gifts.** Over 20 [existing gifts](https://t.me/telegram/335) on Telegram can now be **upgraded to collectibles** – with more coming soon.

When you upgrade a gift it unlocks a **new appearance** from dozens of **custom variations** made by Telegram artists, as well as random **secondary traits**.

Collectible gifts can be **transferred** to other users or **auctioned** on NFT marketplaces.

January Features
**1** • [2](https://t.me/telegram/358) • [3](https://t.me/telegram/359) • [4](https://t.me/telegram/360) • [5](https://t.me/telegram/361) • [6](https://t.me/telegram/362) • [7](https://t.me/telegram/363) • [8](https://t.me/telegram/364) • [9](https://t.me/telegram/365) • [More](https://t.me/telegram/366)","Not Spam",Unknown,"2025-02-03 12:12:52"
732,"வக்ஃப் வாரிய சட்ட திருத்தம்: நாடாளுமன்ற குழு அறிக்கை இன்று தாக்கல்

https://tamil.news18.com/national/waqf-amendment-bill-to-be-tabled-in-today-parliament-budget-session-nw-lks-ws-b-1718156.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:14:57"
733,"சிபிசிஐடி குற்றப்பத்திரிகையில் முரண்பாடு..? நீதிமன்றம் இன்று தீர்ப்பு

https://tamil.news18.com/tamil-nadu/vengaivayal-case-judegement-to-be-given-today-by-pudukottai-case-nw-rkr-ws-b-1718143.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:14:58"
734,"மாவட்டம் முழுவதும் 144 தடை அமல் - மதுரை ஆட்சியர் அறிவிப்பு

https://tamil.news18.com/tamil-nadu/madurai-imposes-144-restrictions-due-to-tirupparankundram-controversy-nw-lks-1718132.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:14:59"
735,"‘டான்’ பட இயக்குநரிடமிருந்து சிவகார்த்திகேயன் விலகல்? 

https://tamil.news18.com/entertainment/cinema-sivakarthikeyan-cibi-chakravarthy-movie-drop-nw-kls-ws-b-1718144.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:14:59"
736,"LIVE: பாபா பக்ருதீனை கைது செய்தது என்.ஐ.ஏ

https://tamil.news18.com/national/tamil-live-breaking-news-weather-updates-and-latest-updates-on-february-3-nw-rkr-1718125.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:00"
737,"நடிகை சாய் பல்லவிக்கு என்ன ஆச்சு? - இயக்குநர் கொடுத்த ஹெல்த் அப்டேட்

https://tamil.news18.com/entertainment/cinema-actress-sai-pallavis-health-condition-nw-kls-ws-b-1718122.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:00"
738,"மனிதனை விண்ணுக்கு அனுப்பும் ககன்யான் திட்டம் எப்போது? - இஸ்ரோ தலைவர்

https://tamil.news18.com/tamil-nadu/israels-initiatives-progressing-rapidly-narayanan-report-1718119.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:00"
739,"தமிழக ஆளுநரை நீக்க கோரிய வழக்கு - உச்சநீதிமன்றத்தில் இன்று விசாரணை

https://tamil.news18.com/tamil-nadu/supreme-court-to-hear-plea-to-remove-governor-rn-ravi-nw-rkr-ws-b-1718118.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:01"
740,"ஈரோடு கிழக்கு இடைத்தேர்தல்: இன்றுடன் ஓய்கிறது பரப்புரை

https://tamil.news18.com/tamil-nadu/erode-east-by-poll-campaign-to-end-today-nw-rkr-ws-b-1718100.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:01"
741,"டெல்லியில் இறுதிக்கட்ட வாக்கு சேகரிப்பில் அரசியல் கட்சிகள் தீவிரம்

https://tamil.news18.com/national/delhi-elections-modi-rahul-kejriwal-intensify-campaign-1718106.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 12:15:02"
742,"🎬```Companion```

🎞**Movie Info**
**Companion** is a 2025 American science fiction thriller film written and directed by Drew Hancock. It stars Sophie Thatcher and Jack Quaid as a couple on a weekend getaway with friends at a remote cabin, which unravels into chaos after a revelation that one of the guests is a companion robot. Lukas Gage, Megan Suri, Harvey Guillén, and Rupert Friend also appear in supporting roles.

📝️**Synopsis**:
A young woman, Iris, recounts the moment that she met her boyfriend Josh at a grocery store. Some time later, Iris and Josh travel to an isolated lake house to meet their friends: Kat, Eli, and Patrick, as well as Sergey, Kat's boyfriend and the owner of the lake house. The group eat dinner together and spend the night dancing.📝️

😀**Genre**: #Sci_Fi #Thriller
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 31, 2025
⏳**Running time**: 97 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Companion_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:02"
743,"🎬```Opus```

🎞**Movie Info**
**Opus** is a 2025 American thriller film written and directed by Mark Anthony Green in his feature directorial debut. It stars Ayo Edebiri, John Malkovich, Juliette Lewis, Murray Bartlett, Amber Midthunder, Young Mazino, Stephanie Suganami, Tatanka Means, and Tony Hale.

📝️**Synopsis**:
A young writer is invited to the remote compound of a legendary pop star who mysteriously disappeared 30 years ago. Surrounded by the star’s cult of sycophants and intoxicated journalists, she finds herself in the middle of his twisted plan.

😀**Genre**: #Thriller
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: March 14, 2025
⏳**Running time**: 103 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Opus_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:02"
744,"🎬```The Legend of Ochi```

🎞**Movie Info**
**The Legend of Ochi** (/ˈoʊtʃi/) is a 2025 American fantasy adventure film written and directed by Isaiah Saxon in his feature film debut. The film stars Helena Zengel, Finn Wolfhard, Emily Watson, and Willem Dafoe. It is scheduled to be released by A24 on April 25, 2025.

📝️**Synopsis**:
In a remote northern village, a young girl, Yuri, is raised to never go outside after dark and to fear the reclusive forest creatures known as the ochi. When a baby ochi is left behind by its pack, she embarks on the adventure of a lifetime to reunite it with its family.

😀**Genre**: #Fantasy #Adventure
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: April 25, 2025
⏳**Running time**: 96 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/The_Legend_of_Ochi)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:03"
745,"🎬```Limonov: The Ballad```

🎞**Movie Info**
**Limonov: The Ballad** is a 2024 biographical film directed by Kirill Serebrennikov. It is based on Emmanuel Carrère's 2011 book Limonov, a novelized biography of the Russian dissident writer and politician Eduard Limonov, who founded the National Bolshevik Party.

📝️**Synopsis**:
A revolutionary militant, a thug, an underground writer, a butler to a millionaire in Manhattan. But also a switchblade waving poet, a lover of beautiful women, a warmonger, a political agitator and a novelist who wrote of his own greatness. Eduard Limonov's life story is a journey through Russia, America and Europe during the second half of the 20th century.

😀**Genre**: #Biopic
🗣**Language**: English
🌍**Country**: France, Italy, Spain
🗓**Release Date**: 21 February 2025
⏳**Running time**: 138 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Limonov:_The_Ballad)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:03"
746,"🎬```Still Life with Ghosts```

🎞**Movie Info**
**Still Life with Ghosts** (Spanish: Bodegón con fantasmas) is a 2024 Spanish-Serbian ensemble comedy film written and directed by Enrique Buleo.

📝️**Synopsis**:
Structured in five episodes, the plot follows the mishaps of townsfolk and ghosts in a village of La Mancha.

😀**Genre**: #Comedy
🗣**Language**: Spanish
🌍**Country**: Spain, Serbia
🗓**Release Date**: 24 January 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Still_Life_with_Ghosts)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:04"
747,"🎬```Rich Flu```

🎞**Movie Info**
**Rich Flu** (Spanish: La fiebre de los ricos) is a 2024 Spanish film written, directed, and produced by Galder Gaztelu-Urrutia. It stars Mary Elizabeth Winstead, Rafe Spall, Lorraine Bracco, Jonah Hauer-King, and Timothy Spall. It premiered at the 57th Sitges Film Festival on October 6, 2024.

📝️**Synopsis**:
A disease targets the richest people on Earth, starting with billionaires, then millionaires, and so on, causing people to give away their assets to avoid death.

😀**Genre**: # 
🗣**Language**: English
🌍**Country**: Spain
🗓**Release Date**: January 24, 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Rich_Flu)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-03 12:15:04"
748,"🎬```Myocardium```

🎞**Movie Info**
**Myocardium** (Spanish: Miocardio) is a 2024 Spanish comedy-drama film written and directed by José Manuel Carrasco starring Vito Sanz and Marina Salas.

📝️**Synopsis**:
Pablo, a middling writer in crisis and dumped by his wife, receives an unexpected visit from Ana, the former fling who broke his heart 15 years ago, upending his miserable existence.

😀**Genre**: #Drama #Comedy
🗣**Language**: Spanish
🌍**Country**: Spain
🗓**Release Date**: 24 January 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Myocardium_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",Spam,Unknown,"2025-02-03 12:15:04"
749,"🎬```Presence```

🎞**Movie Info**
**Presence** is a 2024 American supernatural thriller drama film directed by Steven Soderbergh and written by David Koepp. It stars Lucy Liu, Chris Sullivan, and Callina Liang.

📝️**Synopsis**:
The Paynes, a family of four—mother Rebecca, father Chris, elder brother Tyler, and younger sister Chloe—move into a large suburban house inhabited by a poltergeist (referred to in-universe as the "Presence.") The entire film is presented from the Presence's point of view in a series of long takes.
